Year,Stock,Asset Turnover,Average Inventory,Average Payables,Average Receivables,Book Value Per Share,Capex Per Share,Capex To Depreciation,Capex To Operating Cash Flow,Capex To Revenue,Capital Expenditure Coverage Ratio,Cash Conversion Cycle,Cash Flow Coverage Ratios,Cash Per Share,Cash Ratio,Company Equity Multiplier,Current Ratio,Days Of Inventory On Hand,Days Of Sales Outstanding,Debt Ratio,Dividend Payout Ratio,Dividend Yield,EBIT Per Revenue,EBT Per EBIT,EV To Sales,Earnings Yield,Effective Tax Rate,Enterprise Value,Enterprise Value Over Ebitda,Ev To Free Cash Flow,Ev To Operating Cash Flow,Fixed Asset Turnover,Free Cash Flow Per Share,Free Cash Flow Yield,Graham Net Net,Graham Number,Income Quality,Intangibles To Total Assets,Interest Coverage,Inventory Turnover,Long Term Debt To Capitalization,Net Current Asset Value,Net Income Per Share,Net Profit Margin,PB Ratio,PE Ratio,Payables Turnover,Price Earnings To Growth Ratio,ROE,ROIC,Receivables Turnover,Research And Ddevelopement To Revenue,Return On Assets,Return On Capital Employed,Revenue Per Share,Sales General And Administrative To Revenue,Short Term Coverage Ratios,Stock Based Compensation To Revenue,Tangible Asset Value,Total Debt To Capitalization,Working Capital,Z_Score,Altman_Zone,Financial_Distress
2021,INDUSINDBK,0.054838294,0.0,13809154000.0,88160618500.0,652.5859041,-5.352052755,-1.176907792,-0.02484972,-0.018794871,-40.2419015,862.2927468800001,0.364997271,125.4786541,52.31404564,7.957184143,7.408914364,0.0,201.0927404,0.113635013,0.080539321,0.005344582,0.272897905,1.069366057,2.245663265,0.066359903,0.253105206,495000000000.0,7.774022347,3.044775232,2.969113419,11.42874235,210.024727,0.224529315,-4297.01705,954.6884363,2.591738674,0.0,0.380210936,0.0,0.474849139,-3420000000000.0,62.0730546,0.217982729,1.433374546,15.06934096,0.0,0.27369588,0.095118595,0.046707547,1.815082928,0.0,0.011953801,0.015014225,284.761343,0.002373353,0.0,0.000558653,505000000000.0,0.474849139,84022085000.0,16.22048606272347,Healthy,0
2012,INDUSTOWER,0.37092406,0.0,5626500000.0,0.0,96.4745869,-9.444605334,-0.758187306,-0.460971735,-0.163853193,-2.169330402,-53.04937413,1.032608388,22.12644721,0.012769197,1.610760506,2.113031948,0.0,0.0,0.127682086,0.434613466,0.013647235,0.155811916,0.956388629,3.447213974,0.031400855,0.345070883,354000000000.0,8.786982466,17.99186116,9.698121698,0.623414457,11.04386415,0.061645909,-36.79642031,110.5037104,2.385313909,0.000693316,4.305891848,0.0,0.158142405,-18956000000.0,5.625463043,0.097595405,1.85696565,31.84626628,6.880382775,1.029616128,0.05831031,0.05056898,0.0,0.0,0.036200484,0.067758364,57.64065474,0.005179128,11.92033954,0.001002726,172000000000.0,0.170582389,45326000000.0,18.806140098599535,Healthy,0
2013,INDUSTOWER,0.37808532,0.0,4500000000.0,0.0,95.49777219,-8.371712652,-0.743826144,-0.400086024,-0.146055585,-2.499462468,-13.96416596,1.181196019,21.22972727,0.038907736,1.587497644,1.327702783,0.0,0.0,0.116851053,0.373278872,0.014747747,0.212169913,1.011362152,3.842493824,0.039508657,0.346633953,416000000000.0,8.898722542,17.54524393,10.52563705,0.700458057,12.55306891,0.061716171,-34.87498889,131.4042709,1.701274105,0.000579698,5.944875776,0.0,0.125318825,-50010000000.0,8.036060605,0.140199692,2.129892555,25.31090842,26.13833157,0.591288027,0.084149194,0.070184535,0.0,0.0,0.053007445,0.094064413,57.31867538,0.005357126,5.188919522,0.000711205,180000000000.0,0.15647461,13813000000.0,21.367676393163155,Healthy,0
2014,INDUSTOWER,0.429697253,0.0,1618000000.0,0.0,90.02969049,-10.99240304,-0.951206115,-0.520892342,-0.178097923,-1.919782494,-9.527912857,1.538506035,16.7813862,0.005621967,1.595458284,1.131277863,0.0,0.0,0.095493598,0.844308372,0.023112297,0.242203234,1.079756555,6.457527388,0.027374236,0.347075209,753000000000.0,14.6077755,39.4205121,18.88666921,0.776959495,10.11061988,0.02626135,-36.82753884,146.1118719,1.307389808,0.000743886,9.593007468,0.0,0.084271749,-43998000000.0,10.53908081,0.170753237,4.276367028,36.53070007,38.30849478,1.174827314,0.11706228,0.094081545,0.0,0.0,0.073372197,0.127962944,61.72111854,0.005167848,3.88537203,0.000557065,170000000000.0,0.132212654,6655000000.0,46.97599046962852,Healthy,0
2015,INDUSTOWER,0.45724008,0.0,1150500000.0,0.0,96.84462857,-11.21626103,-0.93641211,-0.483536988,-0.172646323,-2.068094118,-6.586414526,2.55505814,18.62216025,0.529497111,1.467137929,1.612664197,0.0,0.0,0.063895627,0.517464316,0.017033536,0.25460661,1.155370477,5.852867297,0.032917315,0.342116165,720000000000.0,12.67541117,31.73962719,16.39234347,0.837602417,11.98002243,0.03136542,-26.61763893,165.5177192,1.213770818,0.000609237,14.36863824,0.0,0.055429713,-23466000000.0,12.57276883,0.193526372,3.943946274,30.37914855,55.41710115,2.425728983,0.129824122,0.102735033,0.0,0.0,0.088488014,0.135902373,64.96669517,0.005898411,6.83149386,0.000308732,183000000000.0,0.085709018,23647000000.0,65.83838333193873,Healthy,0
2016,INDUSTOWER,0.293057776,0.0,746500000.0,0.0,83.09857435,-5.408621151,-0.865402762,-0.351964273,-0.16579289,-2.841197462,-8.012085337,3.872719903,8.199250918,0.006893884,1.339595982,1.072033127,0.0,0.0,0.035645481,0.202002184,0.009128762,0.277219912,2.122184017,10.03074955,0.0451914,0.232617258,610000000000.0,14.51637573,32.85996649,21.29443227,1.04195421,9.958339538,0.030556428,-20.02069102,165.9426876,0.800681621,0.000630936,43.81298701,0.0,0.028920675,-5517000000.0,14.72787698,0.45146022,3.921848197,22.12810403,45.55617978,0.914422696,0.177233811,0.079708684,0.0,0.0,0.132303928,0.10305726,32.62275686,0.00954854,10.29156194,0.0,155000000000.0,0.045574344,3166000000.0,115.76820544592839,Healthy,0
2017,INDUSTOWER,0.336449928,0.0,5765000000.0,0.0,91.75668905,-5.80037451,-0.908736548,-0.309102439,-0.161964599,-3.235173443,-152.4032656,6.929099261,35.36530094,0.016961286,1.160052816,4.191860785,0.0,0.0,0.02544259,1.186149096,0.047382282,0.303026642,1.758971292,9.4235922,0.039946312,0.293409271,624000000000.0,12.81695261,26.0306586,17.98451855,1.162674721,12.96484306,0.038397285,20.67938443,166.8713747,0.98305565,0.000523385,43.80786026,0.0,0.028668602,48968000000.0,13.48787198,0.376623573,3.679840647,25.03360014,2.394961804,-2.973749436,0.146996062,0.08117352,0.0,0.0,0.126714974,0.112317157,35.81260696,0.008518093,0.0,0.0,170000000000.0,0.028668602,57961000000.0,154.58575127283044,Healthy,0
2018,INDUSTOWER,0.398482239,0.0,10914500000.0,0.0,78.59536656,-5.17006461,-0.896884969,-0.302634078,-0.140033987,-3.304320536,-137.7524038,6.062571977,15.99047601,0.000112663,1.178844725,2.410995944,0.0,0.0,0.03041359,1.594033202,0.068417501,0.307755413,1.691117669,8.512436353,0.042921001,0.298055,581000000000.0,13.16170084,26.38016663,18.39662921,1.254101523,11.91348605,0.037910855,1.934109326,154.44089,0.889070285,0.000414465,40.0152381,0.0,0.034246257,16811000000.0,13.4879246,0.365327708,3.998327303,23.29861779,2.649681529,0.0,0.171612211,0.097966202,0.0,0.0,0.145576603,0.136812697,36.92007014,0.009873722,554.1403509,0.000366236,145000000000.0,0.034611961,25048000000.0,139.52206181412225,Healthy,0
2019,INDUSTOWER,0.334494117,0.0,9462000000.0,0.0,73.24020361,-4.487769504,-0.647522435,-0.358429442,-0.123060952,-2.789949385,-124.7556185,0.50032417,21.01160918,0.034487673,1.488580226,1.270604722,0.0,0.0,0.229537473,0.77912511,0.086873467,0.338261901,1.660528739,5.052114356,0.111501305,0.129056106,341000000000.0,6.704401933,22.93570801,14.714875,0.997987153,8.032880266,0.050205502,-14.77210608,171.4612546,0.611247525,0.000595274,6.816796175,0.0,0.126849649,-12670000000.0,17.8402088,0.489203619,2.184592507,8.968504897,2.925719936,0.278126738,0.243584915,0.097482907,0.0,0.0,0.163635732,0.143015688,36.46785944,0.009580306,0.87040379,0.000252113,135000000000.0,0.254668538,11393000000.0,12.79682699322128,Healthy,0
2020,INDUSTOWER,0.310484006,0.0,20339500000.0,0.0,73.59184711,-9.819044462,-0.74371577,-0.283166914,-0.151809836,-3.531486027,-230.8021577,0.346732481,10.59542756,0.001039382,2.830742584,0.690278554,0.0,0.0,0.480067284,1.583858164,0.113237,0.323864329,1.052574514,5.333035823,0.071494407,0.205575059,744000000000.0,9.040292252,13.87711074,9.94757212,0.435167543,24.85677385,0.10145622,-124.1323008,170.3041324,1.572683891,0.000162425,5.407154822,0.0,0.445147266,-194000000000.0,17.51612964,0.270812581,3.32917313,13.98710817,1.581441021,-7.797812807,0.238017258,0.070583932,0.0,0.0,0.084082975,0.145816327,64.67989621,0.007488731,0.846450635,0.000186322,159000000000.0,0.576082023,-43208000000.0,6.203082103179365,Healthy,0
2021,INDUSTOWER,0.577831703,0.0,26940500000.0,0.0,82.19851015,-12.19071017,-0.616897018,-0.360160944,-0.118522073,-2.776536483,-75.70715385,0.462394809,9.768228178,0.111046913,2.165531252,1.394747873,0.0,0.0,0.411235918,0.0,0.0,0.349136998,0.871201083,2.835166508,0.106507542,0.244060398,786000000000.0,5.209580632,13.46496412,8.615409938,0.866986137,21.65724137,0.097533173,-86.03670427,209.1408191,1.081903045,0.000733829,6.037621662,0.0,0.394995097,-135000000000.0,23.65,0.229933038,2.701387198,9.389006469,4.821208848,0.268344851,0.28771811,0.130361078,0.0,0.0,0.132862599,0.247238808,102.8560324,0.004773209,1.732619102,0.00038965,221000000000.0,0.471051783,34844000000.0,10.13406304100478,Healthy,0
2022,INDUSTOWER,0.609412442,0.0,21256000000.0,0.0,78.33280146,-13.44268725,-0.68044103,-0.458278514,-0.127638134,-2.18207917,-73.12889489,0.41203238,13.17254215,0.002744156,2.206229423,1.066741804,0.0,0.0,0.411937113,1.452843137,0.076909249,0.161120859,0.603402655,2.032951667,0.052937063,0.260682057,577000000000.0,5.631131677,13.47410855,7.2992141,0.867544345,15.89032059,0.111121123,-81.31478773,115.5077244,2.864784547,0.000496002,2.737607759,0.0,0.41303967,-168000000000.0,7.569999999,0.071877048,1.82554431,18.89035667,4.991187144,-0.277833915,0.096638954,0.061731436,0.0,0.0,0.043802767,0.119056174,105.3187382,0.0,1.825462439,0.000271301,211000000000.0,0.47611827,5448000000.0,6.958374216400949,Healthy,0
2012,INFIBEAM,1.265480576,35320000.0,215330000.0,57735000.0,0.141353747,-0.095434606,-5.195464708,1.524269115,-0.10762228,0.65605213,-82.83157151,-0.249871225,0.021407812,0.041523003,4.957250768,0.579467222,13.24142063,0.0,0.357585399,0.0,0.0,-0.153729102,1.072559821,21.23377863,-0.007857044,-0.019581093,32094644056.0,-163.7064221,-119.1382162,-300.7369196,32.8228013,-0.158044683,-0.008497026,-0.512834139,0.68175918,0.428216034,0.217883456,-19.67485182,27.56501814,0.184304963,-427580000.0,-0.146141024,-0.164804266,131.5847682,-127.2743238,3.799194673,-0.934325961,-1.033867353,-0.354634248,0.0,0.001422437,-0.208556598,-0.736225088,0.886755104,0.055018558,-0.286373638,0.0,-2650000.0,0.639332974,-369560000.0,289.75230593548565,Healthy,0
2013,INFIBEAM,1.540095075,69335000.0,313985000.0,0.0,0.484031274,-0.088951835,-2.043671654,1.411731844,-0.073125208,0.708349822,-30.95459123,-1.248692013,0.025455877,0.094393804,1.63179967,0.804055083,16.52060125,0.0,0.063886207,0.0,0.0,-0.12499578,1.037427171,15.31117716,-0.008184447,-0.000185963,31746654056.0,-172.2179346,-122.5644894,-295.5926821,48.30917987,-0.151960851,-0.008169938,-0.250223236,1.287594534,0.399449548,0.361524177,-32.76485461,22.09362688,0.051023695,-143450000.0,-0.152230722,-0.125145291,38.42726905,-122.1829584,7.688225806,0.0,-0.314505963,-0.28452686,0.0,0.000496761,-0.192735646,-0.292309081,1.216431888,0.04438539,-2.578631453,0.042282595,346530000.0,0.094407552,-90070000.0,590.8446641294493,Healthy,0
2014,INFIBEAM,1.075316399,104560000.0,226690000.0,237265000.0,1.296922917,-0.30239682,-3.786636121,2.367551566,-0.172052935,0.422377284,47.73282122,-4.231966054,0.377340444,0.286702271,1.2602732,2.328159219,18.39490367,60.09793478,0.018465316,0.0,0.0,-0.035270401,0.997442204,10.54812115,-0.003315776,0.002465726,30399896112.0,450.1021041,-43.10207871,-145.1484727,38.06154253,-0.430122368,-0.023124858,0.295802891,1.341520819,2.065686951,0.259059161,-7.430555556,19.84245237,0.009316843,660890000.0,-0.061673437,-0.035089972,14.34163878,-301.5885109,11.86605317,5.123247638,-0.047553664,-0.046595972,6.073420016,0.000433724,-0.037732822,-0.047068466,1.757580131,0.014066523,-7.102068498,0.006592598,1434830000.0,0.022742103,691360000.0,779.5622354821191,Healthy,0
2015,INFIBEAM,0.455563773,180295000.0,231475000.0,628410000.0,3.826841461,-0.069820326,-0.678583647,-0.511255263,-0.03531978,-1.955970087,81.96104409,4.09175602,2.856807681,6.051679436,1.133898622,7.261585537,33.38708312,84.74131177,0.007691652,0.0,0.0,0.021543256,1.18446067,7.888183427,0.002916664,-0.007327285,26579234056.0,89.45321595,233.6225196,114.181777,65.49076774,0.066746143,0.003588502,2.758359026,2.161280486,2.707373808,0.109701703,6.323170732,10.93237162,0.0,5344250000.0,0.054249942,0.027443241,4.860405165,342.8575111,10.091975,-1.812708521,0.014176167,0.01111307,4.30722622,0.0031429,0.012502146,0.011099236,1.976805219,0.013640006,4.09175602,0.013402582,5711530000.0,0.008646146,5361420000.0,667.9130255687988,Healthy,0
2016,INFIBEAM,0.422062913,165985000.0,213870000.0,1963715000.0,3.674279453,-1.079270447,-10.22844559,-3.876104255,-0.522015635,-0.257990997,251.4623483,0.435420291,1.45934226,0.532989699,1.333206426,2.447129677,11.38589107,260.6447914,0.130543902,0.0,0.0,0.112678998,1.134137987,19.109053,0.005239181,0.226543484,84163339780.0,97.62709204,-49.33401707,141.8897764,4.273556437,-0.800828389,-0.020263876,1.360184009,4.137304862,1.053813492,0.103365104,15.39330025,32.05721868,0.0,3754010000.0,0.207052436,0.100145991,10.75585037,190.8695243,17.74572486,0.677278957,0.056351848,0.041770517,1.400373274,9.08e-05,0.042267909,0.063367297,2.067505982,0.023331373,0.435420291,0.010080897,6739500000.0,0.148241693,3767660000.0,82.593270709928,Healthy,0
2013,INFOBEAN,1.425641391,0.0,981000.0,0.0,9.138120464,-3.490954919,-6.139370321,-0.967530788,-0.157595462,-1.033558841,-3.584503341,104.5168919,1.331886918,0.605594591,1.700330555,2.733527774,0.0,0.0,0.002221789,0.013983123,0.000860238,0.229018204,0.843337625,2.941945427,0.061519731,0.043766271,1117542100.0,11.55118091,556.2678444,18.06157836,5.919113064,0.1171524,0.00176169,-1.247273612,29.00265357,0.8819488,0.017744284,0.0,0.0,0.003763557,58866000.0,4.091062112,0.184686665,7.277207634,16.25494754,101.8272171,-0.57548572,0.447691856,0.528859296,0.0,0.001666381,0.263296954,0.380331997,22.15136708,0.0,0.0,0.0,217495000.0,0.003763557,65380000.0,781.8036152800441,Healthy,0
2014,INFOBEAN,1.335270486,0.0,2441000.0,0.0,11.96511696,-1.359193147,-0.891901918,-0.498579516,-0.056380205,-2.005698124,-4.222645711,192.892,2.689781223,1.607846631,1.508927348,5.584292485,0.0,0.0,0.000782794,0.031290508,0.001477477,0.14400015,1.030940594,2.652655147,0.047218048,0.122638529,1131208872.0,12.80154893,46.78283174,23.45787013,7.423518148,1.366937998,0.020555459,0.564469641,29.07465494,0.868194585,0.012405713,-326.6382979,0.0,0.001179785,119117000.0,3.140000173,0.130249224,5.557822811,21.17834278,86.43869863,-0.911783389,0.262429543,0.254253188,0.0,0.000246222,0.173917944,0.210802387,24.1076306,0.0,0.0,0.0,277812000.0,0.001179785,128649000.0,781.6761244484186,Healthy,0
2015,INFOBEAN,1.528815363,0.0,7782814.0,0.0,19.41891536,-1.699708079,-1.124705696,-0.395752372,-0.040676659,-2.52683261,-11.0695236,109.5823608,5.406411733,1.60413305,1.407502106,5.144984684,0.0,0.0,0.001433957,0.005799533,0.000644468,0.204844984,0.971289627,1.462064638,0.111124186,0.111152826,1079743581.0,6.066369383,23.5412689,14.22475588,12.17158658,2.595169722,0.039025109,1.479363315,56.822307,0.581193266,0.00841197,-1986.126195,0.0,0.002014232,237057755.0,7.389758362,0.176848417,3.424496105,8.998941067,32.9734154,0.066486294,0.380544342,0.391003702,0.0,0.0,0.270368577,0.357218395,41.78583264,0.001873377,0.0,0.0,409589165.0,0.002014232,246897480.0,783.7194626161566,Healthy,0
2016,INFOBEAN,1.300154374,20467961.0,9384663.5,70586674.5,30.72682153,-0.92284345,-0.565919958,-0.174970874,-0.019569123,-5.715236929,85.31819693,2.2452179,9.719856396,1.984703423,1.180440545,4.680733353,27.62584529,61.82496556,0.064765246,0.006858138,0.000775667,0.143761788,1.067751741,1.2658487,0.113101677,-0.039011272,1055026817.0,7.281791192,13.71850934,11.31816977,16.98106537,4.351425516,0.06543497,11.32445839,72.10998804,0.728604487,0.004173487,215.2742608,13.2122654,0.003226045,283565238.0,7.521261543,0.159490204,2.164232963,8.841601854,88.32182411,5.026110592,0.244778378,0.212965026,5.903763904,0.0,0.207361887,0.214143289,47.15814107,0.040653262,2.344468213,0.0,540378171.0,0.071021798,300038233.0,41.63937336660646,Healthy,0
2017,INFOBEAN,0.828010559,37331977.5,6143485.5,187436176.0,45.32646321,-1.89863093,-1.833589143,-0.510747165,-0.04671793,-1.95791591,105.616304,35.50306469,13.79523464,4.536059808,1.082852371,10.19526186,19.83879398,89.40274023,0.002133279,0.0,0.0,0.197378643,1.013593185,1.505036242,0.097506095,0.123345751,1435971603.0,6.753354061,33.63070561,16.45391807,13.93467876,1.818728776,0.024880011,18.22394875,85.25929676,0.457207965,0.003058029,595.8284978,18.3982958,0.001744725,547125402.0,7.127695557,0.175384893,1.612744406,10.25576912,100.6832617,-1.977522661,0.15725241,0.154785955,4.082648911,0.0,0.145220543,0.172774709,40.64030511,0.034371505,145.8652065,0.0,1060603999.0,0.002304702,572978541.0,781.8948758787807,Healthy,0
2018,INFOBEAN,0.869369242,20029839.5,4178620.5,116849501.5,51.04055801,-1.836329969,-1.4368228,-0.229327281,-0.038176145,-4.360580202,1.950611504,103.3973374,18.29005934,5.240571015,1.08402418,11.46822533,2.984907117,0.0,0.001399688,0.083857228,0.008611337,0.148128336,1.249868548,1.163198743,0.102690458,0.19282631,1343711456.0,5.890671008,9.066665468,6.987431731,14.85947381,6.171134138,0.088159059,14.13324193,90.85797057,0.899153551,0.002963256,251.7142491,122.2818619,0.000980506,639383848.0,7.188332084,0.149440901,1.37145836,9.738003083,352.8971749,11.57199366,0.140835688,0.11250969,0.0,0.0,0.129919323,0.135373204,48.10150381,0.037914319,292.7889193,0.0,1221832157.0,0.001514997,677644655.0,781.7064269670147,Healthy,0
2019,INFOBEAN,0.734306549,3165823.0,4537042.5,0.0,60.18191463,-41.99365938,-10.49514167,-1.084404969,-0.643669631,-0.922164716,-2.466488302,2.787095845,9.423675792,0.896372983,1.476309111,4.912599268,0.0,0.0,0.156385693,0.273548653,0.036390244,0.125623942,1.303919181,1.159835998,0.133030243,0.174684269,1816053036.0,5.040784574,-23.15032266,1.954002268,3.55888073,-3.268588417,-0.049299976,-19.24151846,109.2839077,3.623668242,0.26824379,10.10380361,0.0,0.161778253,-92708025.0,8.819905125,0.135189578,1.101659866,7.517087663,147.9836737,0.333628767,0.14655408,0.076934737,0.0,0.0,0.099270592,0.097804193,65.24101392,0.074885028,16.99062199,0.001021852,872381507.0,0.187568909,474087251.0,13.99847459782128,Healthy,0
2020,INFOBEAN,0.734821938,0.0,16690058.0,0.0,75.42916667,-379.475,-56.49751861,-26.3067591,-5.050127537,-0.038013044,-8.139779517,0.899220779,16.65833333,1.123206333,1.355686903,4.24888669,0.0,0.0,0.15687393,0.160467011,0.017035628,0.160862815,1.208204068,2.011311966,0.106162804,-0.050784593,3627200000.0,6.932721713,-0.414007214,10.47718082,4.282593208,-365.05,-2.525423729,-10.17083333,161.3823936,0.987450086,0.163311874,9.00931677,0.0,0.130332437,214800000.0,15.34583333,0.204225352,1.916367453,9.419494977,44.84150943,0.127083845,0.203446943,0.12073535,0.0,0.0,0.150069269,0.128813108,75.14166667,0.064378396,3.044854881,0.014749917,1409500000.0,0.175374664,656600000.0,18.404054676049363,Healthy,0
2012,INFOMEDIA,2.029738681,20715704.0,55338939.5,41999020.0,-1.92030262,-0.034928218,-0.356270163,0.014523547,-0.004898336,68.85370464,-16.96614992,-0.9008495,0.478681071,0.174446211,-1.829439349,0.644224696,28.6728831,28.34716805,0.759912894,0.0,0.0,-0.330848579,1.982924605,1.008459694,-0.965299318,-0.031736297,360943860.0,-3.180262214,-2.947273824,-2.990078693,35.82384146,-2.439865449,-0.48797309,-4.309459473,14.44082809,0.514093662,0.0,-45.3006886,12.72979765,3.562692758,-183993000.0,-4.82649659,-0.676868316,-2.603756277,-1.035948106,4.933352364,0.000431645,2.513404158,-3.248274099,12.87606576,0.0,-1.373865802,-3.067533611,7.130628632,0.0,0.0,0.0,-96388000.0,3.562692758,-49002000.0,3.796119989293704,Healthy,0
2014,INFOMEDIA,0.0,0.0,12264115.5,0.0,-4.708909431,0.0,0.0,0.0,0.0,0.0,390.741433826,-0.016623826,0.150137467,0.108063152,-0.383090976,0.108335604,0.0,0.0,2.234198814,0.0,0.0,0.0,7.83160505,0.0,-0.261182837,-0.001151377,327778100.0,-76.20974192,-97.46598275,-97.46598275,0.0,-0.06700004,-0.025283034,-6.362712675,8.563408906,0.096802049,0.0,-0.146185533,0.0,-5.939692886,-319351000.0,-0.692134518,0.0,-0.562763,-3.8287355,0.0,0.058766638,0.146984037,0.130394536,0.0,0.0,-0.383679194,-0.213166747,0.0,0.0,0.0,0.0,-236359000.0,-5.939692886,-62182000.0,4.051450380934948,Healthy,0
2015,INFOMEDIA,0.0,0.0,7150500.0,0.0,-5.447544787,0.0,0.0,0.0,0.0,0.0,102.65724124199998,-0.067114493,0.126050491,0.098922747,-0.330455136,0.099954658,0.0,0.0,2.420217358,0.0,0.0,0.0,5.038869258,0.0,-0.19185753,-5.39e-05,405606562.2,-65.22054385,-27.6355224,-27.6355224,0.0,-0.292404465,-0.075949212,-7.121663447,9.515058292,0.395862553,0.0,-0.251994931,0.0,-3.994337796,-357400000.0,-0.738651491,0.0,-0.706740403,-5.212200944,0.0,-0.71928373,0.135593468,0.134402399,0.0,0.0,-0.41032338,-0.278722679,0.0,0.0,0.0,0.0,-273435000.0,-3.994337796,-57566000.0,3.728877489719508,Healthy,0
2016,INFOMEDIA,0.0,0.0,7090000.0,0.0,-6.144259138,0.0,0.0,0.0,0.0,0.0,-43.589349657999996,-0.045787767,0.125193817,0.096021026,-0.290681764,0.096265509,0.0,0.0,2.58064876,0.0,0.0,0.0,2.733468814,0.0,-0.142190668,-0.003574288,471017442.8,-39.08209781,-44.46497147,-44.46497147,0.0,-0.211040437,-0.043069477,-7.805089404,9.814306316,0.302899462,0.0,-0.573644801,0.0,-3.002361919,-391754000.0,-0.696734274,0.0,-0.797492406,-7.032810328,0.0,1.301069911,0.113395978,0.166628549,0.0,0.0,-0.390103516,-0.528590316,0.0,0.0,0.0,0.0,-308406000.0,-3.002361919,-59144000.0,3.749182368538051,Healthy,0
2017,INFOMEDIA,0.0,0.0,6775500.0,0.0,-6.762717393,0.0,0.0,0.0,0.0,0.0,80.241766586,-0.051158207,0.000896518,0.000700247,-0.261900904,0.096758632,0.0,0.0,2.762052597,0.0,0.0,0.0,29.88855422,0.0,-0.209660373,0.0,393579807.4,-35.14419211,-31.33098292,-31.33098292,0.0,-0.250268099,-0.084836644,-8.532982674,9.701101833,0.404638428,0.0,-0.034615786,0.0,-2.615120824,-422133000.0,-0.6184981,0.0,-0.436215182,-4.769618534,0.0,0.417341622,0.091457038,0.007071578,0.0,0.0,-0.349204742,-0.026949146,0.0,0.0,0.0,0.0,-339449000.0,-2.615120824,-58045000.0,3.5255353251889727,Healthy,0
